date time	display name	content
2011-11-05 02:28:33-04:00	Anthony Bitetto	Boys need a win tomorrow. Let's pack out Matthews. #gonu @Mad_Doghouse @NUAthletics @NUDoghouse
2011-11-03 15:50:06-04:00	Anthony Bitetto	@markmajewski hahahah Love it! Picture Perfect lol. I must know someone ha
2011-11-03 15:30:07-04:00	Anthony Bitetto	This is wild. Were playing at fenway this year. Can wait to see how wild the @NUDoghouse is going to be.
2011-11-03 14:07:46-04:00	Anthony Bitetto	Back in Boston.
2011-11-02 03:04:54-04:00	Anthony Bitetto	Thanks for all the support during tough times. That's why we have friends and family. #missyagrams
2011-11-02 02:12:56-04:00	Anthony Bitetto	@KelsOSull @Cfieldsy is that intended for me. I like
2011-10-30 18:13:52-04:00	Anthony Bitetto	Great Sunday breakfast with @Cfieldsy
2011-10-29 15:24:22-04:00	Anthony Bitetto	Pre-Game Zombies with @Dongara39 @JDanielsUnoUno @pimmzo
2011-10-27 16:35:15-04:00	Anthony Bitetto	Why is the death penalty discussion so intense right now. #TooMuch
2011-10-27 00:26:29-04:00	Anthony Bitetto	What would i do without tutors in cabot?
2011-10-26 16:22:31-04:00	Anthony Bitetto	@bdonnaa @alpo1289 Intervention is an understatement. He needs an ass kicking and some one to pour sense into his brain.
2011-10-26 16:19:29-04:00	Anthony Bitetto	@bdonnaa @Alpo1289  Well i dout he can house considering he doesn't have a job to pay for rent at the salsone residents
2011-10-26 16:06:50-04:00	Anthony Bitetto	@BillWirtz Perfect profile picture. Your an egg head. #WellPlanned
2011-10-26 16:05:50-04:00	Anthony Bitetto	@bdonnaa @Alpo1289 You know it. #WhosTreatingOutback
2011-10-26 15:13:21-04:00	Anthony Bitetto	@Alpo1289 nope :( just Xmas, you know how we party Xmas night. Does it qualify?
2011-10-24 23:50:49-04:00	Anthony Bitetto	"""@TheRock: Finally The Rock has come back to.. BOSTON! 11/14/11. ""RAW Gets ROCKED"". #BootsToAssesInBeantown"" @Ellymania"
2011-10-24 13:04:10-04:00	Anthony Bitetto	Just want to thank the @NUDoghouse for all the support this pass weekend.  Shitty lost but it really means a lot to see all the fans there.
2011-10-22 18:24:56-04:00	Anthony Bitetto	Can't wait to see the @NUDoghouse rocking tonight. Big Game for the boys. #goNU
2011-10-22 04:18:45-04:00	Anthony Bitetto	Congrats to my boy @Andy_Miele getting the call. #vegasskills #rd2
2011-10-21 19:40:55-04:00	Anthony Bitetto	Roadie with the boys. Gamenight @ Merrimack. #gonu @Dongara39 @Ellymania @JDanielsUnoUno @pimmzo @VinnySap
2011-10-21 15:11:00-04:00	Anthony Bitetto	@pimmzo yea you ain't kidding. Haha #344hobey
2011-10-21 14:49:18-04:00	Anthony Bitetto	@SLakePreds @GarrettNoonan13 nothing better! Especially to watch noonan get bagged. #softshelltaco
2011-10-20 02:50:59-04:00	Anthony Bitetto	The best team in history @pimmzo 30 would of been longer if you weren't going to be a star. #Zombies
2011-10-19 02:19:48-04:00	Anthony Bitetto	Why alcohol? Because no good story ever started with a salad. #ThatsReggiiee
2011-10-18 23:18:35-04:00	Anthony Bitetto	Funniest Family feud question ever! Question: Things you put in your mouth but don't swallow?
2011-10-18 23:13:28-04:00	Anthony Bitetto	Nothing better than a 2 hour practy eh boys? @pimmzo @JDanielsUnoUno @Dongara39 @VinnySap
2011-10-18 00:24:49-04:00	Anthony Bitetto	Now its zombie time. Support the ray gun now. @VinnySap @pimmzo @Dongara39
2011-10-16 21:57:01-04:00	Anthony Bitetto	Zombies must die tonight. @pimmzo @VinnySap #BreakRecords
2011-10-16 00:59:18-04:00	Anthony Bitetto	Imagine the ray gun didn't exist. #historyWillBeMade @pimmzo
2011-10-15 02:35:58-04:00	Anthony Bitetto	Great win for the boys tonight. The @NUAthletics @NUDoghouse Support was absolutely insane tonight. Love itt.. #NULooksReggiiee
2011-10-14 15:07:54-04:00	Anthony Bitetto	@Dongara39 haha its all yours. Make it back safely. No wondering to mexico. #detour
2011-10-14 03:35:02-04:00	Anthony Bitetto	@jmanso16 haha No worries the boys are going back sunday or maybe Hawaii or cancun.. #DontMissIt
2011-10-14 03:32:57-04:00	Anthony Bitetto	@JustinoDangles @JDanielsUnoUno Keep yours up buddy. Enemies on that ice tomorrow. #DropYourMitts
2011-10-14 03:19:27-04:00	Anthony Bitetto	@NUAthletics @NUDoghouse Come out for tomorrow's game. 7:00pm against UNH. Love the crowd. #GoNu #HuskyHockey
2011-10-14 03:18:26-04:00	Anthony Bitetto	@JustinoDangles Going to be looking for you tomorrow. Battle Time. #Gameday #GoNU
2011-10-14 03:17:37-04:00	Anthony Bitetto	@jmanso16 Missed you on the plane tonight. Great flight to the Strip. @pimmzo @JDanielsUnoUno @VinnySap Co-Pilot @Dongara39 #ReggiieeFlight
2011-10-13 22:21:39-04:00	Anthony Bitetto	@Ciara_Price So you come to the Royal Rumble with us.. I think that deserves a follow. or you too cool now. jk @Ellymania @pimmzo #NewMag
2011-10-13 21:35:09-04:00	Anthony Bitetto	Nothing like a great uhop baked ziti dish with @dongara39
2011-10-12 14:15:35-04:00	Anthony Bitetto	@Ciara_Price You gunna give me and @pimmzo a little shout out or what.. #WorkingOnFollowers
2011-10-12 14:12:50-04:00	Anthony Bitetto	@Ciara_Price @pimmzo November 14 Boston Mass, The rock returns! Are we going? #RoyalRumbleAgain #ManiaTV
2011-10-11 13:50:29-04:00	Anthony Bitetto	Back at the grind today. #Battling
2011-10-09 20:02:29-04:00	Anthony Bitetto	Thanks to the @nudoghouse for making the trip up. Tough loss back at it on Tuesday.
2011-10-09 02:55:31-04:00	Anthony Bitetto	@KelsOSull Take it easy you.. @Cfieldsy needs to behave.
2011-10-08 21:39:43-04:00	Anthony Bitetto	Just got into Orono Maine. Dinner with the boys @VinnySap @pimmzo @Dongara39 @JDanielsUnoUno @jmanso16
2011-10-08 21:37:49-04:00	Anthony Bitetto	@JustinoDangles Best of luck in the game tonight brother. #ROOK #FirstLeagueGame
2011-10-08 04:10:26-04:00	Anthony Bitetto	The boys battled tonight. Thanks to all the @NUAthletics @NUDoghouse for all the support.. Nothing better than seeing the upper bowl packed.
2011-10-07 01:55:30-04:00	Anthony Bitetto	If there are any ghost at Yankee stadium wake them them f**k up.. get reggiiee #letsgo #itstime
2011-10-06 15:18:31-04:00	Anthony Bitetto	@JDanielsUnoUno hahahah perfectly said. #HesReggiiee
2011-10-06 15:02:17-04:00	Anthony Bitetto	@JDanielsUnoUno hahaha Dont even start.. Your have a lot more issues right now and i don't think the twitter world wants to find out.
2011-10-06 14:44:01-04:00	Anthony Bitetto	@JDanielsUnoUno Look at the top trends. #EvenIfYouPayMeIWont #LotionTime Learn it kid.
2011-10-06 14:42:53-04:00	Anthony Bitetto	@DaniRylan Ok OK.. Northeastern fans come support the girls hockey team at 3:00 on Friday. #GoNu @NUAthletics
2011-10-06 14:33:14-04:00	Anthony Bitetto	@DaniRylan hahaha Ok so maybe its dress up day when were on the road. #GirlsDoPlay #BoysPackHouse
2011-10-06 14:25:11-04:00	Anthony Bitetto	@FakeJimMadigan @VinnySap thanks guy. Learn reggiiee and then use it properly. #GetARealAccount
2011-10-06 14:23:28-04:00	Anthony Bitetto	@DaniRylan is it dress up as a seat tomorrow ? #huskyhockey
2011-10-04 16:44:38-04:00	Anthony Bitetto	@Alex_Pozin Haha this guy.. Your funny titty. #FFCUP
2011-10-04 15:00:07-04:00	Anthony Bitetto	School is straight killing me. #NeedHelp #TestTakers
2011-10-04 04:10:13-04:00	Anthony Bitetto	I need a bigger fish tank. Anyone can help?
2011-10-04 02:31:11-04:00	Anthony Bitetto	Yanks need to pull it together.#ASAP
2011-10-03 23:18:56-04:00	Anthony Bitetto	Doba's for dinner then #Yanks game. @JDanielsUnoUno #YanksReggiiee
2011-10-03 13:33:27-04:00	Anthony Bitetto	@srvieira yes thank you and I agree.
2011-10-03 00:40:55-04:00	Anthony Bitetto	Thanks for everyone who came out to today's game. @NUAthletics @NUDoghouse Love seeing the support from our school.
2011-10-03 00:35:21-04:00	Anthony Bitetto	Nice to see @JustinoDangles in attendance. Congrats to him on his first college goal. #SupportKing
2011-10-02 01:57:54-04:00	Anthony Bitetto	Gotta love watching the Yanks in October. Anyone know the score of the sox game? @Dongara39 @JDanielsUnoUno #YanksAlwaysReggiiee
2011-10-01 12:42:27-04:00	Anthony Bitetto	@eassyyj Thats sick guy. We play the 22nd home. #HEsReggiiee
2011-09-30 02:02:17-04:00	Anthony Bitetto	"Is mike the ""KO-Himself"" a joke or what?.. Figure it out pal @VinnySap @pimmzo"
2011-09-30 01:56:16-04:00	Anthony Bitetto	Shore with the boys. hoping snooki does something stupid. @pimmzo @VinnySap @JDanielsUnoUno
2011-09-29 17:50:22-04:00	Anthony Bitetto	Boys are buzzin now. @pimmzo @VinnySap http://t.co/C89zIGR4
2011-09-29 15:28:29-04:00	Anthony Bitetto	http://t.co/rmj00cAM this is a perfect example of the Boston Red Sox. @Dongara39 #YanksKid
2011-09-29 15:26:04-04:00	Anthony Bitetto	@Dongara39 Its okay.. its your time to start practice in madden instead of having to deal with the Red Sox blowing games. #ItGetsBetter
2011-09-29 04:06:52-04:00	Anthony Bitetto	BACK BACK BACK BACKK ITSS GONEEE #REGGIIIEEE #SOXSUXKS
2011-09-29 02:54:09-04:00	Anthony Bitetto	@dbetts516 WElcome to twitter Chode
2011-09-29 02:53:07-04:00	Anthony Bitetto	"""i'll tell you what"" Rays hitter is REGGIIEEE #AlwaysReggiiee"
2011-09-29 02:48:04-04:00	Anthony Bitetto	OMGGGGGG Raysss Baseballl .. #IHateTheSox
2011-09-29 02:47:27-04:00	Anthony Bitetto	Just go yard already.
2011-09-28 21:52:44-04:00	Anthony Bitetto	Who will make the playoffs tonght. Rays or Soxs #OneGamePlayoff
2011-09-28 16:54:44-04:00	Anthony Bitetto	http://t.co/koVYNcdb  @Dirtywerm19 @Andy_Miele @Pistolpat20 @JustinoDangles @ZoDangles15 @Vincent_LoVerde #WhensRound2 #Lion
2011-09-27 23:31:09-04:00	Anthony Bitetto	Just ripping some Madden 11. I need 12 just broke. #CollegeStudent #WheresTheDiscounts
2011-09-27 23:07:12-04:00	Anthony Bitetto	College is so overrated.
2011-09-26 23:24:55-04:00	Anthony Bitetto	Uhop for some nice chicken parm then watching romo choke again. @JDanielsUnoUno #MNF
2011-09-26 13:07:31-04:00	Anthony Bitetto	@Dongara39 @pimmzo @JDanielsUnoUno Well i think another Fish Tank would just be outrageuosly sick. #TankWars #ConnectTanks
2011-09-26 01:40:05-04:00	Anthony Bitetto	@DaniRylan Easy you i ran out of tweet space.
2011-09-26 01:32:48-04:00	Anthony Bitetto	Captain @DaniRylan i hope you had a good season with your sales. Season  looks over. #HockeyTime #StillTheBridgeTroll #UsedSpellCheckThisTim
2011-09-26 01:27:50-04:00	Anthony Bitetto	Pinch Hitting for the Yankees number 20 Jorge Posada number 20. #LetsGo
2011-09-26 01:08:17-04:00	Anthony Bitetto	@DaniRylan hah funny.. How the water selling looking for the playoffs? #DaniRoast
2011-09-26 01:07:31-04:00	Anthony Bitetto	@BatesandBeyond hahaha i thought you were talking about all-time. Sorry my bad. #NYstillkillsit
2011-09-26 00:39:40-04:00	Anthony Bitetto	Nothing better than watching the Red Sox blow there season.
2011-09-25 17:45:43-04:00	Anthony Bitetto	Brady is ridiculous #PointMachine
2011-09-25 14:09:53-04:00	Anthony Bitetto	Just battling at study hall on a sunday morning with @VinnySap @pimmzo
2011-09-24 23:03:48-04:00	Anthony Bitetto	Dinner with the boys. Now its time to get reggiiee with @Dongara39 @JDanielsUnoUno @pimmzo @VinnySap #loveit #noocho
2011-09-24 02:20:01-04:00	Anthony Bitetto	Tough day for Anthony j in vids #practicetime
2011-09-23 13:05:54-04:00	Anthony Bitetto	@VinnySap Hahah Always kid.. #HesReggiiee
2011-09-23 12:28:42-04:00	Anthony Bitetto	Study Hall with the boys. Nothing better than after a 6am lift. @VinnySap #NUHockey
2011-09-23 01:44:54-04:00	Anthony Bitetto	Movie night with @Cfieldsy #DateNight
2011-09-22 15:35:37-04:00	Anthony Bitetto	Just a battle eh boys @dongara39 @JDanielsUnoUno @pimmzo #teamvakay
2011-09-21 15:46:33-04:00	Anthony Bitetto	Why is class never fun. #NeedAVakay
2011-09-20 16:34:36-04:00	Anthony Bitetto	So who's playing basketball tonight? @VinnySap @pimmzo #NoStudyHall #StudyHoops
2011-09-20 02:03:56-04:00	Anthony Bitetto	#sheenroast lets goo
2011-09-20 01:40:25-04:00	Anthony Bitetto	@msolorzaaa that's what I like to hear. #AlwaysReggiiee
2011-09-19 23:50:46-04:00	Anthony Bitetto	Is playing basketball at study hall legal. #ImSure @VinnySap @pimmzo
2011-09-19 23:05:03-04:00	Anthony Bitetto	Biggest waste of time. #StudyHall
2011-09-19 12:02:46-04:00	Anthony Bitetto	6am lift is not fun. #napAlready
2011-09-18 19:31:27-04:00	Anthony Bitetto	Exhausted is an understatement. #bed
2011-09-17 01:16:29-04:00	Anthony Bitetto	Getting on the ice finally tomorrow. #AboutTime #1stPracty
2011-09-17 01:15:32-04:00	Anthony Bitetto	@EpicTweets_ Gotta follow her. Unreal
2011-09-16 21:12:16-04:00	Anthony Bitetto	@JulieRobenhymer haha I'm sorry. You definitely did. Well deserved credit
2011-09-16 17:55:52-04:00	Anthony Bitetto	I told my doctor I broke my leg in two places, he told me not to go too those places.
2011-09-16 17:51:12-04:00	Anthony Bitetto	@handtrick I will try my best. Thanks for the follow.
2011-09-16 17:14:11-04:00	Anthony Bitetto	@SLakePreds Love it!
2011-09-16 16:50:34-04:00	Anthony Bitetto	@KelsOSull I'll take a rain check. #NextTime
2011-09-16 16:19:16-04:00	Anthony Bitetto	One person away from 300.. Just do it already #Help
2011-09-16 16:11:03-04:00	Anthony Bitetto	@JPMarkle31337 haha Thanks.. Class is sometimes a little boring. #StillPayingAttention
2011-09-16 16:06:40-04:00	Anthony Bitetto	Mechanic: I couldn't repair your brakes, so I made your horn louder. @EpicTweets_  #Followme
2011-09-16 16:03:31-04:00	Anthony Bitetto	Why is it illegal to park in a handicapped parking space but its ok to use a handicapped toilet?
2011-09-16 16:02:35-04:00	Anthony Bitetto	Why is Charlie short for Charles if they are both the same number of letters? #FOF
2011-09-16 13:14:35-04:00	Anthony Bitetto	The main reason Santa is so jolly is because he knows where all the bad girls live. @EpicTweets_ #BadSanta
2011-09-16 13:13:34-04:00	Anthony Bitetto	@EpicTweets_ You do not need a parachute to skydive. You only need a parachute to skydive twice.
2011-09-16 13:06:45-04:00	Anthony Bitetto	"If your name was homework, I would be doing you on my desk right now.
#SchoolsRough"
2011-09-16 13:05:00-04:00	Anthony Bitetto	@kit_myster 100% Agreed.
2011-09-16 13:02:10-04:00	Anthony Bitetto	"Children in the dark cause accidents, accidents in the dark cause children.
#Ooppss"
2011-09-16 13:00:52-04:00	Anthony Bitetto	People Don't Steal the government hates competition. #Fact
2011-09-16 12:57:55-04:00	Anthony Bitetto	#AnnoyingThingsPeopleDo wear two different colors socks to workouts. #FigureItOut
2011-09-15 22:39:50-04:00	Anthony Bitetto	Loving see all the boys getting twitter. Can't wait for the @Mad_Doghouse to be rocking. #BoysAreReggiiee
2011-09-15 16:32:47-04:00	Anthony Bitetto	@Mad_Doghouse Is this going to be the new name? #Northeastern #StayOriginal #Followtheboys
2011-09-15 14:27:36-04:00	Anthony Bitetto	Gotta love hearing practice at Marino today @Dongara39 @JDanielsUnoUno @pimmzo #DangleSesh #ToeDragsOnly
2011-09-15 13:42:57-04:00	Anthony Bitetto	@KelsOSull Stop playing the sims and you may be able to get better grades. #SimeleonsIsntWorthIt
2011-09-14 17:17:13-04:00	Anthony Bitetto	"@SportsCenter Bobby Boucher ""Waterboy"".. Ricky Vaughn, Happy Gilmore and Dean Youngblood #GreatCrew"
2011-09-14 16:02:39-04:00	Anthony Bitetto	@Dongara39 Make sure you get your practice in on your off time. Needs a lot of practice in Chell. #WorkAtIt #dontgiveupyet
2011-09-14 12:38:34-04:00	Anthony Bitetto	@Dongara39 Still wondering why you havent set up chell.. #Scared #NeedsMoreLotion
2011-09-14 02:01:00-04:00	Anthony Bitetto	@pimmzo Great to see you came firing out of the twitter gates. #Lotofhopes
2011-09-14 01:46:32-04:00	Anthony Bitetto	Can't wait to bag @Dongara39 in NHL 12 .. I know 11 didn't work out to well for ya.. You buying. #Payday #LovesWeeklyMoney #lotiontime
2011-09-14 01:16:25-04:00	Anthony Bitetto	Just want to welcome Braden Pimm #14 to twitter.. Northeastern Fans give him a follow. @pimmzo #Northeastern #Hockey
2011-09-14 00:11:14-04:00	Anthony Bitetto	@hoffzaz check out my buddy's new website. Selling some good stuff check it out. Hoffzaz.com
2011-09-13 21:46:12-04:00	Anthony Bitetto	Best of Luck to @Dongara39 #ComeBackAlive
2011-09-13 17:40:44-04:00	Anthony Bitetto	Headshots with @markmajewski and the Boys @Dongara39 .. Should be interesting
2011-09-12 23:44:15-04:00	Anthony Bitetto	Gotta love Nadals Battle level.. #ThruTheRoof
2011-09-12 23:16:08-04:00	Anthony Bitetto	Nadal come back or what? #LetsGo
2011-09-12 13:45:54-04:00	Anthony Bitetto	@dougiefresh939 Thats is what i like to see.. Dedication #HesReggiiee
2011-09-12 13:36:38-04:00	Anthony Bitetto	"#quarterbacksbetterthanRomo - - Bobby Boucher "" Waterboy"""
2011-09-12 01:54:13-04:00	Anthony Bitetto	Gotta love the support. Thanks too all..
2011-09-12 01:41:32-04:00	Anthony Bitetto	Almost at 300 followers.. Lets goo #HelpMeOut
2011-09-11 23:48:14-04:00	Anthony Bitetto	@eassyyj Straight killing it right now on the tweets. On fire slow down my phone cant keep up hah. #twitvet #GrantHill
2011-09-11 20:20:42-04:00	Anthony Bitetto	Letss goo Giants.. Bradshaw just hold on to it this year. #NoFumbles #NFL #NYG
2011-09-11 17:47:42-04:00	Anthony Bitetto	Football all day.. Gotta love sundays.
2011-09-10 23:59:08-04:00	Anthony Bitetto	Boys are buzzin tonight. #Alwaysreggiiee
2011-09-10 17:58:05-04:00	Anthony Bitetto	@ToDOUBLEmY Its going very well man. thanks for asking. How you been?
2011-09-10 15:03:57-04:00	Anthony Bitetto	I cant believe 9/11 has been ten years already from tomorrow. Thoughts and Prays go out to everyone who was effected in some way. #Never4Get
2011-09-09 01:02:19-04:00	Anthony Bitetto	Is Rogers really putting on a clinic already.. take notes #nfl #notepads
2011-09-08 01:23:13-04:00	Anthony Bitetto	Bed for 7am lift tomorrow.. Breakfast with @dongara39 and Pimzoo .. Bacon and Eggs #5StarMeal
2011-09-07 23:50:07-04:00	Anthony Bitetto	Just want to thank @markmajewski for the wondeful shout out today about being a #twitvet thanks Pal #CoverBoyStill hah
2011-09-07 21:31:25-04:00	Anthony Bitetto	This bad hockey news has to stop.. #horrible #enoughIsEnough
2011-09-07 14:02:30-04:00	Anthony Bitetto	First day of classes #notToHappy
2011-09-05 23:06:51-04:00	Anthony Bitetto	Nothing better than when dinner is made for you.. She the best!
2011-09-05 02:02:59-04:00	Anthony Bitetto	How long a minute is, depends on which side of the bathroom door you`re on #fact
2011-09-02 14:12:55-04:00	Anthony Bitetto	The early bird will get the worm, but the second mouse will get the cheese.
2011-09-01 17:16:59-04:00	Anthony Bitetto	Playing some Tiger 12 with @dongara39 #rippinvids
2011-08-31 21:07:32-04:00	Anthony Bitetto	Nice to be back in Boston. Can't wait to scrap @GarrettNoonan13. #betterhavedoneyourtrackwork
2011-08-30 23:38:51-04:00	Anthony Bitetto	School tomorrow. I though summer just started. #shit #wherediditgo
2011-08-29 19:20:10-04:00	Anthony Bitetto	@KelsOSull Ohh why thankk you. ha
2011-08-29 03:36:53-04:00	Anthony Bitetto	I wish Irene got lil Wayne bc that was a joke. #wasteoftime #godrinksyrup
2011-08-29 03:22:48-04:00	Anthony Bitetto	Is Katy Perry kidding me. Like seriously what the hell is she wearing. #VMA what a joke.
2011-08-28 22:20:55-04:00	Anthony Bitetto	I just saw a lady watering her plants. I'm pretty sure there good for a couple days. #dumbass
2011-08-28 22:19:33-04:00	Anthony Bitetto	@bdonnaa yess 100% in. Where? I may need a Boat to get there but I'm down.
2011-08-28 22:18:28-04:00	Anthony Bitetto	I can't believe what this town looks like. Need to invest in a paddle boat for the next couple days. Insane #irene
2011-08-28 19:04:49-04:00	Anthony Bitetto	Island Parks newest canal. http://t.co/8TiijLs
2011-08-28 17:45:28-04:00	Anthony Bitetto	Just battling. http://t.co/pjBYL4H
2011-08-28 17:30:38-04:00	Anthony Bitetto	What a battle. Island Park is now consider below sea level. #underWaterCity
2011-08-28 01:17:00-04:00	Anthony Bitetto	Soo far im kicking your ass irene.. your softer than baby shit.. #softbody #BringIt
2011-08-27 17:33:31-04:00	Anthony Bitetto	Strapped and ready to go. Its time Irene #bringItBitch
2011-08-26 18:39:09-04:00	Anthony Bitetto	Well this is going to be battle with irene.. Should be very interesting #BattleTime
2011-08-26 03:01:36-04:00	Anthony Bitetto	#jshore needs to show this dam fight all ready.. Its getting old watching the previews each week for it. #letsGoAllReady
2011-08-26 01:26:01-04:00	Anthony Bitetto	Team Skeeooo wins the Roller Hockey Championship.. #Party #cupcrazy
2011-08-25 13:04:13-04:00	Anthony Bitetto	@Galixon_97 stasss Congrats bro. Miss you man. Goodluck
2011-08-24 01:57:24-04:00	Anthony Bitetto	Ripping old school Sega.. NHL 95 #coreboys
2011-08-23 20:53:42-04:00	Anthony Bitetto	I love all these people telling there stories about there experience with the earthquake. Thanks people #NoOneReallyCares
2011-08-23 00:08:52-04:00	Anthony Bitetto	#icanhonestlysay that this week was awesome. Thats how life should be all the time. Jetskis, tubing on the lake Jacuzzi golf Living the life
2011-08-22 20:36:01-04:00	Anthony Bitetto	@MDiFruscio hahah with chazz or the one with dumb scott when he jumps into the net. #thecore
2011-08-21 00:13:16-04:00	Anthony Bitetto	Why does everyone want to go to heaven but no one wants to die? #FOF
2011-08-20 04:57:07-04:00	Anthony Bitetto	What a day. Jetskis boating on the lake all day. Hot tub to end it now bed. #lifeisgood @cfieldsy.
2011-08-19 14:45:40-04:00	Anthony Bitetto	Is it good if a vacuum really sucks?
2011-08-19 14:37:28-04:00	Anthony Bitetto	Out on a lake today pontoon boat and jetskis. @cfieldsy #unreal
2011-08-19 03:51:12-04:00	Anthony Bitetto	What do you call a dog with no legs? ..... Don't matter what you call him, it ain't going to come.
2011-08-19 03:40:39-04:00	Anthony Bitetto	Breaking News: energizer bunny was just arrested, charged with battery. #FOF
2011-08-18 22:20:22-04:00	Anthony Bitetto	Vacation is the best. Why can't it be all year around and then work a week. #retirementstofar
2011-08-18 16:46:18-04:00	Anthony Bitetto	Back on the course. Great day for golf. @Cfieldsy
2011-08-18 14:24:09-04:00	Anthony Bitetto	Nice morning bike ride. 14 Miles. #getatmelance
2011-08-18 01:45:52-04:00	Anthony Bitetto	Children: the first two years your teaching them how to walk & talk. The next 16 your telling them to sit down & Shut up #whymom
2011-08-18 01:28:04-04:00	Anthony Bitetto	@BatesandBeyond haha just another day at the office. #twitvet love it hah
2011-08-18 01:08:48-04:00	Anthony Bitetto	Just landed in #chicity. Why are they playing Chinese music as we taxi in. #wrongairport? #weird
2011-08-17 21:42:59-04:00	Anthony Bitetto	Airports are a pain in the ass. #thanksbinladien #as*hole
2011-08-17 19:50:46-04:00	Anthony Bitetto	Don't steal. The government hates competition.
2011-08-17 19:01:16-04:00	Anthony Bitetto	Light travels faster than sound. This is why some people appear bright until you hear them speak.
2011-08-17 18:55:39-04:00	Anthony Bitetto	http://t.co/h0DstG3
2011-08-17 14:33:40-04:00	Anthony Bitetto	Hurricanes are like women : when they come, they're wet and wild, but when they leave they take your house and car.
2011-08-17 14:30:36-04:00	Anthony Bitetto	@dougiefresh939 Ohh boy doug money is on twitter. Hows team skeoo doing
2011-08-17 02:35:31-04:00	Anthony Bitetto	Kings bowling Bouncer needs to lay off the roids and find a better job. Maybe at GNC where he can have more protein.#sweetbro #figureitout
2011-08-17 00:20:06-04:00	Anthony Bitetto	Great dinner with @Cfieldsy now about to kick some ass in some bowling. @jaydaniels and @sumzo #kingpin #300hereicome
2011-08-16 22:57:58-04:00	Anthony Bitetto	@rjm144 hahaha you gotta keep that down. #illegal #heskiddingeveryone
2011-08-16 18:45:35-04:00	Anthony Bitetto	@pwnicholson question.. are Jack dempseys freshwater or salt.
2011-08-16 18:40:04-04:00	Anthony Bitetto	@pwnicholson thanks. Going to get them now
2011-08-16 17:31:09-04:00	Anthony Bitetto	Well I guess me shark didn't like my tank. Dam guy jumped out of the filter and killed himself.#fishshopping #newfishtoday
2011-08-16 12:35:46-04:00	Anthony Bitetto	Nice breakfeast meal at the cafe wit Jay Daniels..#thecalf
2011-08-16 01:12:59-04:00	Anthony Bitetto	Whats good at Red Mango? #toughchoice
2011-08-15 17:23:08-04:00	Anthony Bitetto	Nothing like riding a bike in the rain. Just battling. #alwaysreggie
2011-08-15 05:06:17-04:00	Anthony Bitetto	Just got into beantown.. Bed early workout tomorrow.
2011-08-15 00:39:09-04:00	Anthony Bitetto	@BoltBus seriously no AC on this bus to Boston. Not too happy. #bullshit
2011-08-14 19:13:31-04:00	Anthony Bitetto	@easyyj hahahah Thats exactly it
2011-08-14 19:08:06-04:00	Anthony Bitetto	@easyyj Yea but then again who the hell is shooting or blowing off fireworks in the pouring rain.
2011-08-14 19:03:05-04:00	Anthony Bitetto	@easyyj haha i just heard that.. Is it fireworks or gunshots? #islandpark
2011-08-14 16:46:21-04:00	Anthony Bitetto	Why the hell does it have to rain on a Sunday. #pickaweekday
2011-08-14 04:49:07-04:00	Anthony Bitetto	@ZoDangles15 @Pistolpat20 @Dirtywerm19 only the lion. I heard the Dartmouth guys wanted to buy him dinner. #priceless
2011-08-14 01:35:57-04:00	Anthony Bitetto	Anyone know where i could buy red belly piranhas? #needthisfish
2011-08-13 22:22:34-04:00	Anthony Bitetto	just got off the boat with @Cfieldsy joe and cat.. Unreal ride to Freeport. Great day and party tonight. #onlyny #Thelife
2011-08-12 04:56:46-04:00	Anthony Bitetto	http://t.co/GuIQXgm Might be the best website of all time. #unreal #straightbeauties
2011-08-12 03:26:23-04:00	Anthony Bitetto	Just had some wings with the boys. #darkhorse
2011-08-10 20:02:09-04:00	Anthony Bitetto	Going to play some puck.. #danglesonly just like @ZoDangles15 maybe some dump and chase like @dirtywerm19
2011-08-10 01:53:27-04:00	Anthony Bitetto	@Latta17 haha bro I'm still on vactaion from the track at 6am. #dfloorcounts and fishing.. unbelievable back workout with the fish I catch
2011-08-09 01:31:03-04:00	Anthony Bitetto	exhausted.. Working out is not fun. #massage #pooltime
2011-08-08 00:01:17-04:00	Anthony Bitetto	http://t.co/wWx54sv
2011-08-07 23:05:11-04:00	Anthony Bitetto	This guy tiger cant catch a break. I guess it aint the caddie. #shitoutofluck
2011-08-07 21:20:53-04:00	Anthony Bitetto	Missing the boys from the Bay hah No HOMO.. @ZoDangles15 and @thelion
2011-08-07 18:45:28-04:00	Anthony Bitetto	Back in New York.. Too much #vegas for me #broke
2011-08-06 21:16:02-04:00	Anthony Bitetto	Wow that's how i get #screwed..plane back home gets cancelled due to damages on throng.#duhhh #fml
2011-08-05 16:45:26-04:00	Anthony Bitetto	@DaniRylan Happy Birthday!
2011-08-04 17:40:38-04:00	Anthony Bitetto	Here we go..@thvegasshowdown dream team lets go.
2011-08-04 04:00:22-04:00	Anthony Bitetto	@troplv thanks for taking all my money today. #awesome
2011-08-04 03:58:41-04:00	Anthony Bitetto	Vegas is a lot harder to win than i thought. #uhoh #nopaydayforme
2011-08-03 19:41:08-04:00	Anthony Bitetto	@JimmyDowder26 @ZoDangles15 @Dirtywerm19 of course. Cook is miserable like always and i haven't seen #reggie yet
2011-08-03 17:27:14-04:00	Anthony Bitetto	Nothing better than red 7 #ohhVegas
